,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,
Dufrenoyia,0,Mollusca,Cephalopoda,Ammonitida,Deshayesitidae,Dufrenoyia,fast-moving,nektonic,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Dunveganoceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Dunveganoceras,fast-moving,nektonic,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Durangites,0,Mollusca,Cephalopoda,Ammonitida,Himalayitidae,Durangites,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Durania,0,Mollusca,Bivalvia,Hippuritida,Radiolitidae,Durania,"stationary, attached",0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Duvalia,0,Mollusca,Cephalopoda,Belemnitida,Duvaliidae,Duvalia,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Ecphora,Middle Campanian,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ecphora,actively mobile,epifaunal,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Elenaella,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Elenaella,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eleniceras,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Eleniceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Ellipsoscapha,0,Mollusca,Gastropoda,Cephalaspidea,Scaphandridae,Ellipsoscapha,actively mobile,epifaunal,1,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Elobiceras,0,Mollusca,Cephalopoda,Ammonitida,Brancoceratidae,Elobiceras,fast-moving,nektonic,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Endocostea,0,Mollusca,Bivalvia,Myalinida,Inoceramidae,Inoceramus (Endocostea),facultatively mobile,epifaunal,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Engonoceras,0,Mollusca,Cephalopoda,Ammonitida,Engonoceratidae,Engonoceras,fast-moving,nektonic,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,6,1,18,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Entolium,0,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),facultatively mobile,epifaunal,0,45,0,0,0,5,3,19,5,0,0,4,5,93,0,0,0,0,7,1,4,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Entomope,0,Mollusca,Gastropoda,0,Elachisinidae,Entomope,actively mobile,epifaunal,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Eoacteon,0,Mollusca,Gastropoda,0,Acteoninidae,Eoacteon,actively mobile,epifaunal,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Eoatlanta,0,Mollusca,Gastropoda,0,Hipponicidae,Eoatlanta,"facultatively mobile, attached",epifaunal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Yes
Eocalyptraphorus,0,Mollusca,Gastropoda,0,Rostellariidae,Eocalyptraphorus,actively mobile,epifaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Eocypraea,0,Mollusca,Gastropoda,0,Eocypraeidae,Eocypraea (Eocypraea),actively mobile,epifaunal,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Eodouvilleiceras,0,Mollusca,Cephalopoda,Ammonitida,Douvilleiceratidae,Eodouvilleiceras,fast-moving,nektonic,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eofalciferella,0,Mollusca,Cephalopoda,Ammonitida,Oppeliidae,Eofalciferella,fast-moving,nektonic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eogaudryceras,0,Mollusca,Cephalopoda,Ammonitida,Gaudryceratidae,Eogaudryceras (Eogaudryceras),fast-moving,nektonic,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,1,0,0,4,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eogunnarites,0,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Eogunnarites,fast-moving,nektonic,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eoharpa,0,Mollusca,Gastropoda,Neogastropoda,Harpidae,Eoharpa,actively mobile,epifaunal,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Eoleptoceras,0,Mollusca,Cephalopoda,Ammonitida,Ancyloceratidae,Eoleptoceras (Wrightites),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eomarshallites,0,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Eomarshallites,fast-moving,nektonic,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eomorea,0,Mollusca,Gastropoda,Neogastropoda,Sarganidae,Eomorea,actively mobile,epifaunal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Eopachydiscus,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Eopachydiscus,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eopaquiericeras,0,Mollusca,Cephalopoda,Ammonitida,Platylenticeratidae,Eopaquiericeras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eopecten,0,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,facultatively mobile,low-level epifaunal,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Yes
Eoradiolites,Middle Cenomanian,Mollusca,Bivalvia,Hippuritida,Radiolitidae,Eoradiolites,"stationary, attached",0,0,0,0,0,0,0,22,17,5,0,0,0,0,0,0,0,0,0,4,5,4,0,5,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Eotissotia,0,Mollusca,Cephalopoda,Ammonitida,Pseudotissotiidae,Eotissotia,fast-moving,nektonic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Epicheloniceras,0,Mollusca,Cephalopoda,Ammonitida,Douvilleiceratidae,Cheloniceras (Epicheloniceras),fast-moving,nektonic,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Epicymatoceras,0,Mollusca,Cephalopoda,Nautilida,Nautilidae,Epicymatoceras,actively mobile,nektonic,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Yes
Epihoplites,0,Mollusca,Cephalopoda,Ammonitida,Hoplitidae,Epihoplites (Metaclavites),fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Epipallasiceras,0,Mollusca,Cephalopoda,Ammonitida,Perisphinctidae,Epipallasiceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Epitonium,Middle Campanian,Mollusca,Gastropoda,0,Epitoniidae,Epitonium,slow-moving,semi-infaunal,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,No
Epivirgatites,0,Mollusca,Cephalopoda,Ammonitida,Perisphinctidae,Epivirgatites (Biplicioceras),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eriphyla,0,Mollusca,Bivalvia,Carditida,Astartidae,Eriphyla,facultatively mobile,infaunal,0,1,7,0,3,1,1,0,0,0,2,2,1,2,3,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Erratothilda,0,Mollusca,Gastropoda,Allogastropoda,Mathildidae,Erratothilda,actively mobile,epifaunal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Erycites,0,Mollusca,Cephalopoda,Ammonitida,Hammatoceratidae,Erycites,fast-moving,nektonic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Etea,0,Mollusca,Bivalvia,Veneroidei,Arcticidae,Etea,facultatively mobile,infaunal,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Eubaculites,0,Mollusca,Cephalopoda,Ammonitida,Baculitidae,Eubaculites,fast-moving,nektonic,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eubostrychoceras,0,Mollusca,Cephalopoda,Ammonitida,Nostoceratidae,Eubostrychoceras,fast-moving,nektonic,0,0,2,2,0,13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eubrancoceras,0,Mollusca,Cephalopoda,Ammonitida,Lyelliceratidae,Eubrancoceras,fast-moving,nektonic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eucalycoceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Eucalycoceras,fast-moving,nektonic,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eucycloscala,0,Mollusca,Gastropoda,0,Eucycloscalidae,Eucycloscala,actively mobile,epifaunal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Eucymatoceras,0,Mollusca,Cephalopoda,Nautilida,Nautilidae,Eucymatoceras,actively mobile,nektonic,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,No
Euhoplites,0,Mollusca,Cephalopoda,Ammonitida,Hoplitidae,Euhoplites,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Euhystrichoceras,0,Mollusca,Cephalopoda,Ammonitida,Brancoceratidae,Euhystrichoceras,fast-moving,nektonic,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eulima,0,Mollusca,Gastropoda,0,Eulimidae,Eulima,actively mobile,epifaunal,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Eulophoceras,0,Mollusca,Cephalopoda,Ammonitida,Sphenodiscidae,Eulophoceras,fast-moving,nektonic,0,0,3,6,1,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eulytoceras,0,Mollusca,Cephalopoda,Ammonitida,Lytoceratidae,Lytoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eumetula,0,Mollusca,Gastropoda,0,Newtoniellidae,Eumetula,actively mobile,epifaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Eunerinea,0,Mollusca,Gastropoda,0,Nerinellidae,Eunerinea,actively mobile,epifaunal,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Euomphaloceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Euomphaloceras,fast-moving,nektonic,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Eupachydiscus,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Eupachydiscus,fast-moving,nektonic,0,0,10,13,4,0,0,0,0,0,0,0,0,0,17,8,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Euptychoceras,0,Mollusca,Cephalopoda,Ammonoidea,Bochianitidae,Euptychoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Euryptychites,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Virgatoptychites (Propolyptychites),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eusebia,0,Mollusca,Bivalvia,Arcida,0,Eusebia,facultatively mobile,semi-infaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Yes
Euspira,0,Mollusca,Gastropoda,0,Naticidae,Euspira,actively mobile,semi-infaunal,1,142,27,0,0,0,0,1,0,0,0,0,0,0,0,12,2,10,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No
Euthymiceras,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Euthymiceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Eutrephoceras,0,Mollusca,Cephalopoda,Nautilida,Nautilidae,Eutrephoceras,actively mobile,nektonic,8,124,38,5,5,7,7,12,3,2,3,0,0,0,10,4,1,28,2,0,2,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,No
Exiteloceras,0,Mollusca,Cephalopoda,Ammonitida,Nostoceratidae,Exiteloceras,fast-moving,nektonic,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Exogyra,0,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Exogyra (Exogyra),"stationary, attached",epifaunal,1,325,13,3,0,11,62,4,1,0,7,19,7,1,3,6,0,2,0,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Ezilloella,0,Mollusca,Cephalopoda,Ammonitida,Vascoceratidae,Ezilloella,fast-moving,nektonic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Ezonuculana,0,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Ezonuculana,facultatively mobile,0,0,0,14,14,4,0,0,0,0,0,0,0,0,0,18,8,0,1,0,0,0,0,0,0,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Fagesia,0,Mollusca,Cephalopoda,Ammonitida,Vascoceratidae,Fagesia,fast-moving,nektonic,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Falciferella,0,Mollusca,Cephalopoda,Ammonitida,Oppeliidae,Falciferella,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Falcimytilus,0,Mollusca,Bivalvia,Mytilida,Mytilidae,Falcimytilus,"stationary, attached",epifaunal,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Yes
Falloticeras,0,Mollusca,Cephalopoda,Ammonitida,Brancoceratidae,Falloticeras,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Farnhamia,0,Mollusca,Cephalopoda,Ammonitida,Hoplitidae,Farnhamia,fast-moving,nektonic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Fasciolaria,0,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Fasciolaria,actively mobile,epifaunal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Fatina,0,Mollusca,Bivalvia,Ostreida,Ostreidae,Fatina (Avia),"stationary, attached",epifaunal,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Fauriella,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Fauriella,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Favrella,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Favrella,fast-moving,nektonic,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Favria,0,Mollusca,Gastropoda,0,Nerineidae,Favria,actively mobile,epifaunal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Favus,0,Mollusca,Bivalvia,Hippuritida,Radiolitidae,Favus,"stationary, attached",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Yes
Faxetrochus,0,Mollusca,Gastropoda,Murchisoniina,Porcelliidae,Faxetrochus,facultatively mobile,epifaunal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Fenestricardita,Late Turonian,Mollusca,Bivalvia,Carditida,Carditidae,Fenestricardita,facultatively mobile,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Ficheuria,0,Mollusca,Cephalopoda,Ammonitida,Flickiidae,Ficheuria,fast-moving,nektonic,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Ficus,0,Mollusca,Gastropoda,0,Ficidae,Ficus,actively mobile,epifaunal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Fissilunula,0,Mollusca,Pelecypoda,Teleodesmacea,Isocardiidae,Fissilunula,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
Flabellipecten,0,Mollusca,Bivalvia,Pectinida,Pectinidae,Flabellipecten,actively mobile,epifaunal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
